,UF,Internet,Rend.mens.Domiciliar,Ren.mens.percapta,Faixa.Rend.mens.percapta,Num.Televisores,Classe
114146,PR,Sim,1650.0,825.0,4.0,1.0,média baixa
114147,PR,Nao,940.0,940.0,4.0,1.0,média baixa
114148,PR,Nao,2360.0,590.0,3.0,1.0,média baixa
114149,PR,Nao,2732.0,683.0,4.0,1.0,média baixa
114150,PR,Sim,1650.0,825.0,4.0,1.0,média baixa
114152,PR,Nao,2100.0,1050.0,4.0,1.0,média
114153,PR,Nao,1356.0,678.0,3.0,1.0,média baixa
114154,PR,Nao,1650.0,412.0,3.0,2.0,baixa
114155,PR,Sim,3500.0,1166.0,4.0,2.0,média
114157,PR,Sim,812.0,203.0,2.0,1.0,baixa
114158,PR,Nao,2800.0,1400.0,5.0,1.0,média
114159,PR,Nao,1838.0,459.0,3.0,1.0,média baixa
114161,PR,Sim,2300.0,575.0,3.0,2.0,média baixa
114162,PR,Sim,1556.0,389.0,3.0,1.0,baixa
114163,PR,Nao,678.0,226.0,2.0,1.0,baixa
114164,PR,Nao,1356.0,678.0,3.0,1.0,média baixa
114165,PR,Sim,1800.0,450.0,3.0,1.0,média baixa
114166,PR,Nao,1200.0,1200.0,4.0,2.0,média
114167,PR,Nao,1040.0,346.0,3.0,1.0,baixa
114168,PR,Sim,2750.0,1375.0,5.0,2.0,média
114170,PR,Sim,1960.0,980.0,4.0,2.0,média baixa
114171,PR,Sim,4400.0,1100.0,4.0,2.0,média
114173,PR,Sim,3280.0,820.0,4.0,1.0,média baixa
114174,PR,Nao,1928.0,964.0,4.0,1.0,média baixa
114175,PR,Nao,1120.0,560.0,3.0,1.0,média baixa
114176,PR,Sim,700.0,700.0,4.0,1.0,média baixa
114177,PR,Nao,920.0,460.0,3.0,1.0,média baixa
114180,PR,Sim,4714.0,2357.0,6.0,3.0,média
114181,PR,Sim,1930.0,965.0,4.0,1.0,média baixa
114182,PR,Sim,3630.0,907.0,4.0,1.0,média baixa
114183,PR,Sim,7778.0,1944.0,5.0,1.0,média
114184,PR,Sim,1000.0,500.0,3.0,1.0,média baixa
114185,PR,Sim,2756.0,918.0,4.0,1.0,média baixa
114186,PR,Nao,7356.0,2452.0,6.0,1.0,média
114187,PR,Sim,10500.0,2100.0,6.0,2.0,média
114189,PR,Sim,2856.0,952.0,4.0,2.0,média baixa
114191,PR,Nao,1618.0,539.0,3.0,1.0,média baixa
114192,PR,Nao,2678.0,892.0,4.0,1.0,média baixa
114193,PR,Sim,1370.0,685.0,4.0,2.0,média baixa
114194,PR,Sim,6000.0,2000.0,5.0,2.0,média
114195,PR,Sim,3300.0,1650.0,5.0,2.0,média
114196,PR,Sim,4800.0,1200.0,4.0,2.0,média
114199,PR,Nao,1028.0,342.0,3.0,2.0,baixa
114200,PR,Nao,1902.0,634.0,3.0,1.0,média baixa
114201,PR,Sim,3658.0,914.0,4.0,1.0,média baixa
114202,PR,Nao,678.0,169.0,1.0,1.0,baixa
114203,PR,Nao,2678.0,1339.0,4.0,1.0,média
114204,PR,Nao,400.0,133.0,1.0,1.0,baixa
114205,PR,Nao,3000.0,1500.0,5.0,1.0,média
114207,PR,Nao,1178.0,589.0,3.0,1.0,média baixa
114210,PR,Nao,4356.0,2178.0,6.0,1.0,média
114211,PR,Sim,2800.0,1400.0,5.0,2.0,média
114212,PR,Sim,2214.0,369.0,3.0,1.0,baixa
114213,PR,Sim,3094.0,773.0,4.0,1.0,média baixa
114214,PR,Sim,5950.0,1190.0,4.0,2.0,média
114215,PR,Sim,5000.0,1250.0,4.0,1.0,média
114216,PR,Sim,2040.0,1020.0,4.0,1.0,média
114217,PR,Sim,2100.0,700.0,4.0,1.0,média baixa
114218,PR,Sim,4850.0,1212.0,4.0,2.0,média
114219,PR,Sim,1200.0,400.0,3.0,1.0,baixa
114220,PR,Sim,4300.0,1433.0,5.0,2.0,média
114221,PR,Sim,2000.0,666.0,3.0,1.0,média baixa
114222,PR,Sim,3000.0,750.0,4.0,2.0,média baixa
114224,PR,Sim,3878.0,775.0,4.0,1.0,média baixa
114225,PR,Nao,1000.0,1000.0,4.0,1.0,média baixa
114226,PR,Nao,2100.0,525.0,3.0,1.0,média baixa
114228,PR,Nao,1900.0,950.0,4.0,1.0,média baixa
114229,PR,Sim,4000.0,2000.0,5.0,1.0,média
114230,PR,Sim,7500.0,7500.0,7.0,1.0,alta
114233,PR,Nao,3400.0,850.0,4.0,1.0,média baixa
114234,PR,Nao,1000.0,200.0,2.0,1.0,baixa
114235,PR,Sim,2100.0,700.0,4.0,2.0,média baixa
114238,PR,Sim,3900.0,1300.0,4.0,2.0,média
114239,PR,Nao,1500.0,750.0,4.0,1.0,média baixa
114241,PR,Sim,3345.0,1115.0,4.0,1.0,média
114242,PR,Sim,2398.0,599.0,3.0,2.0,média baixa
114243,PR,Sim,2380.0,1190.0,4.0,1.0,média
114244,PR,Sim,3920.0,1306.0,4.0,1.0,média
114245,PR,Sim,0.0,0.0,0.0,1.0,baixa
114248,PR,Sim,2650.0,2650.0,6.0,1.0,alta
114249,PR,Sim,2000.0,1000.0,4.0,2.0,média baixa
114250,PR,Sim,2778.0,926.0,4.0,2.0,média baixa
114251,PR,Sim,3000.0,1000.0,4.0,1.0,média baixa
114252,PR,Nao,1098.0,274.0,2.0,1.0,baixa
114253,PR,Sim,1500.0,1500.0,5.0,1.0,média
114254,PR,Sim,4200.0,1050.0,4.0,2.0,média
114256,PR,Sim,3857.0,964.0,4.0,2.0,média baixa
114257,PR,Sim,2878.0,719.0,4.0,1.0,média baixa
114258,PR,Nao,800.0,400.0,3.0,1.0,baixa
114259,PR,Sim,6145.0,1229.0,4.0,3.0,média
114261,PR,Sim,2500.0,833.0,4.0,2.0,média baixa
114263,PR,Sim,1008.0,504.0,3.0,1.0,média baixa
114265,PR,Sim,2500.0,625.0,3.0,2.0,média baixa
114266,PR,Sim,4500.0,2250.0,6.0,2.0,média
114268,PR,Nao,1178.0,589.0,3.0,1.0,média baixa
114269,PR,Sim,4900.0,2450.0,6.0,2.0,média
114270,PR,Sim,700.0,700.0,4.0,2.0,média baixa
114271,PR,Sim,9400.0,2350.0,6.0,2.0,média
114273,PR,Sim,1600.0,533.0,3.0,1.0,média baixa
114275,PR,Sim,4578.0,915.0,4.0,1.0,média baixa
114276,PR,Nao,1356.0,678.0,3.0,3.0,média baixa
114277,PR,Nao,2200.0,1100.0,4.0,2.0,média
114278,PR,Nao,978.0,978.0,4.0,1.0,média baixa
114279,PR,Nao,800.0,400.0,3.0,2.0,baixa
114280,PR,Sim,4200.0,1050.0,4.0,2.0,média
114281,PR,Sim,1178.0,235.0,2.0,2.0,baixa
114282,PR,Sim,434.0,108.0,1.0,3.0,baixa
114285,PR,Sim,2000.0,1000.0,4.0,1.0,média baixa
114286,PR,Nao,3000.0,1000.0,4.0,1.0,média baixa
114287,PR,Sim,0.0,0.0,0.0,2.0,baixa
114288,PR,Nao,2378.0,2378.0,6.0,1.0,média
114289,PR,Sim,3320.0,830.0,4.0,2.0,média baixa
114290,PR,Nao,2000.0,666.0,3.0,3.0,média baixa
114291,PR,Nao,2550.0,850.0,4.0,1.0,média baixa
114292,PR,Nao,2000.0,666.0,3.0,1.0,média baixa
114293,PR,Sim,5600.0,1866.0,5.0,3.0,média
114294,PR,Nao,1500.0,500.0,3.0,1.0,média baixa
114295,PR,Sim,4800.0,1600.0,5.0,2.0,média
114296,PR,Nao,4100.0,4100.0,7.0,2.0,alta
114297,PR,Nao,3600.0,900.0,4.0,3.0,média baixa
114298,PR,Nao,2700.0,900.0,4.0,2.0,média baixa
114299,PR,Nao,4200.0,2100.0,6.0,1.0,média
114301,PR,Nao,800.0,800.0,4.0,1.0,média baixa
114303,PR,Sim,4900.0,980.0,4.0,2.0,média baixa
114304,PR,Nao,680.0,136.0,1.0,3.0,baixa
114305,PR,Sim,2034.0,678.0,3.0,3.0,média baixa
114306,PR,Sim,2264.0,452.0,3.0,2.0,média baixa
114307,PR,Nao,600.0,600.0,3.0,2.0,média baixa
114309,PR,Nao,1800.0,900.0,4.0,2.0,média baixa
114310,PR,Sim,1927.0,963.0,4.0,2.0,média baixa
114312,PR,Nao,700.0,350.0,3.0,1.0,baixa
114314,PR,Nao,1500.0,750.0,4.0,1.0,média baixa
114315,PR,Nao,800.0,800.0,4.0,1.0,média baixa
114317,PR,Nao,5150.0,858.0,4.0,2.0,média baixa
114318,PR,Nao,679.0,339.0,2.0,1.0,baixa
114320,PR,Sim,1100.0,220.0,2.0,2.0,baixa
114322,PR,Nao,1100.0,550.0,3.0,1.0,média baixa
114324,PR,Nao,678.0,678.0,3.0,1.0,média baixa
114325,PR,Nao,1300.0,650.0,3.0,2.0,média baixa
114326,PR,Nao,1370.0,1370.0,5.0,1.0,média
114328,PR,Sim,1300.0,433.0,3.0,2.0,baixa
114329,PR,Nao,2350.0,587.0,3.0,1.0,média baixa
114330,PR,Nao,1600.0,400.0,3.0,1.0,baixa
114331,PR,Nao,1360.0,680.0,4.0,1.0,média baixa
114333,PR,Nao,1017.0,508.0,3.0,1.0,média baixa
114334,PR,Nao,1000.0,1000.0,4.0,1.0,média baixa
114336,PR,Sim,4350.0,1087.0,4.0,1.0,média
114337,PR,Nao,0.0,0.0,0.0,2.0,baixa
114338,PR,Nao,1900.0,475.0,3.0,1.0,média baixa
114339,PR,Nao,1828.0,609.0,3.0,1.0,média baixa
114340,PR,Nao,2078.0,692.0,4.0,2.0,média baixa
114341,PR,Nao,600.0,120.0,1.0,1.0,baixa
114343,PR,Sim,11000.0,3666.0,7.0,2.0,alta
114344,PR,Nao,1356.0,1356.0,4.0,2.0,média
114345,PR,Sim,8000.0,8000.0,7.0,2.0,alta
114346,PR,Sim,2589.0,517.0,3.0,1.0,média baixa
114347,PR,Nao,1356.0,452.0,3.0,1.0,média baixa
114348,PR,Nao,1356.0,452.0,3.0,1.0,média baixa
114349,PR,Nao,3378.0,844.0,4.0,1.0,média baixa
114350,PR,Nao,0.0,0.0,0.0,1.0,baixa
114351,PR,Nao,850.0,850.0,4.0,1.0,média baixa
114352,PR,Nao,811.0,811.0,4.0,1.0,média baixa
114353,PR,Nao,890.0,296.0,2.0,1.0,baixa
114354,PR,Sim,2058.0,686.0,4.0,1.0,média baixa
114355,PR,Nao,350.0,350.0,3.0,1.0,baixa
114356,PR,Nao,2334.0,1167.0,4.0,1.0,média
114357,PR,Nao,6435.0,3217.0,6.0,1.0,alta
114358,PR,Sim,3958.0,989.0,4.0,2.0,média baixa
114359,PR,Nao,1017.0,339.0,2.0,1.0,baixa
114361,PR,Sim,2613.0,653.0,3.0,2.0,média baixa
114363,PR,Sim,3737.0,1245.0,4.0,1.0,média
114365,PR,Sim,2328.0,776.0,4.0,1.0,média baixa
114366,PR,Sim,4000.0,2000.0,5.0,1.0,média
114367,PR,Sim,3170.0,792.0,4.0,2.0,média baixa
114368,PR,Sim,2700.0,900.0,4.0,1.0,média baixa
114369,PR,Nao,1356.0,678.0,3.0,1.0,média baixa
114370,PR,Sim,1600.0,400.0,3.0,2.0,baixa
114371,PR,Nao,2418.0,806.0,4.0,1.0,média baixa
114372,PR,Sim,4256.0,709.0,4.0,3.0,média baixa
114373,PR,Nao,878.0,878.0,4.0,1.0,média baixa
114374,PR,Sim,1528.0,509.0,3.0,2.0,média baixa
114375,PR,Nao,1698.0,849.0,4.0,1.0,média baixa
114376,PR,Sim,1107.0,369.0,3.0,1.0,baixa
114377,PR,Nao,2050.0,1025.0,4.0,1.0,média
114378,PR,Sim,3030.0,606.0,3.0,2.0,média baixa
114379,PR,Sim,678.0,339.0,2.0,1.0,baixa
114382,PR,Nao,1000.0,500.0,3.0,1.0,média baixa
114384,PR,Sim,2070.0,517.0,3.0,1.0,média baixa
114385,PR,Sim,1340.0,335.0,2.0,1.0,baixa
114387,PR,Sim,6165.0,1233.0,4.0,2.0,média
114388,PR,Nao,1500.0,500.0,3.0,1.0,média baixa
114391,PR,Nao,900.0,300.0,2.0,1.0,baixa
114393,PR,Nao,1956.0,978.0,4.0,1.0,média baixa
114394,PR,Nao,3178.0,1589.0,5.0,2.0,média
114396,PR,Nao,3966.0,991.0,4.0,1.0,média baixa
114397,PR,Nao,2900.0,1450.0,5.0,1.0,média
114398,PR,Sim,3556.0,889.0,4.0,2.0,média baixa
114399,PR,Sim,5500.0,2750.0,6.0,3.0,alta
114400,PR,Nao,5000.0,1666.0,5.0,3.0,média
114401,PR,Nao,4000.0,2000.0,5.0,4.0,média
114402,PR,Sim,1000.0,250.0,2.0,2.0,baixa
114403,PR,Sim,680.0,136.0,1.0,1.0,baixa
114404,PR,Sim,4800.0,960.0,4.0,4.0,média baixa
114405,PR,Sim,2300.0,1150.0,4.0,1.0,média
114406,PR,Sim,3000.0,3000.0,6.0,1.0,alta
114407,PR,Sim,1020.0,510.0,3.0,2.0,média baixa
114408,PR,Sim,1230.0,615.0,3.0,1.0,média baixa
114409,PR,Sim,4550.0,1516.0,5.0,3.0,média
114410,PR,Sim,0.0,0.0,0.0,2.0,baixa
114412,PR,Sim,3000.0,750.0,4.0,2.0,média baixa
114414,PR,Nao,3500.0,1166.0,4.0,3.0,média
114415,PR,Nao,1000.0,1000.0,4.0,1.0,média baixa
114416,PR,Nao,2878.0,575.0,3.0,2.0,média baixa
114417,PR,Sim,4000.0,1333.0,4.0,3.0,média
114418,PR,Nao,2550.0,850.0,4.0,2.0,média baixa
114419,PR,Nao,1200.0,1200.0,4.0,2.0,média
114420,PR,Nao,800.0,400.0,3.0,2.0,baixa
114421,PR,Nao,3214.0,642.0,3.0,2.0,média baixa
114422,PR,Nao,2033.0,1016.0,4.0,2.0,média baixa
114423,PR,Nao,5000.0,2500.0,6.0,1.0,alta
114424,PR,Sim,2200.0,1100.0,4.0,1.0,média
114425,PR,Sim,5380.0,1345.0,4.0,2.0,média
114426,PR,Sim,4300.0,2150.0,6.0,1.0,média
114427,PR,Sim,1000.0,333.0,2.0,1.0,baixa
114429,PR,Nao,2356.0,1178.0,4.0,1.0,média
114430,PR,Nao,2102.0,525.0,3.0,2.0,média baixa
114431,PR,Nao,678.0,678.0,3.0,1.0,média baixa
114432,PR,Sim,6600.0,3300.0,6.0,3.0,alta
114433,PR,Nao,1668.0,1668.0,5.0,1.0,média
114434,PR,Sim,3600.0,1200.0,4.0,1.0,média
114436,PR,Sim,8300.0,2075.0,6.0,2.0,média
114437,PR,Nao,3800.0,3800.0,7.0,1.0,alta
114438,PR,Sim,10800.0,5400.0,7.0,2.0,alta
114439,PR,Sim,2050.0,512.0,3.0,1.0,média baixa
114440,PR,Nao,1530.0,765.0,4.0,1.0,média baixa
114441,PR,Sim,4900.0,1633.0,5.0,2.0,média
114442,PR,Sim,6500.0,3250.0,6.0,1.0,alta
114443,PR,Nao,3088.0,1544.0,5.0,2.0,média
114444,PR,Sim,13000.0,6500.0,7.0,2.0,alta
114445,PR,Sim,2050.0,292.0,2.0,4.0,baixa
114446,PR,Nao,3500.0,1166.0,4.0,1.0,média
114447,PR,Sim,2550.0,850.0,4.0,2.0,média baixa
114448,PR,Nao,1768.0,884.0,4.0,2.0,média baixa
114449,PR,Sim,2800.0,700.0,4.0,1.0,média baixa
114450,PR,Nao,800.0,800.0,4.0,1.0,média baixa
114451,PR,Sim,3000.0,1500.0,5.0,3.0,média
114452,PR,Nao,2150.0,1075.0,4.0,2.0,média
114453,PR,Nao,1800.0,600.0,3.0,2.0,média baixa
114455,PR,Nao,2556.0,852.0,4.0,5.0,média baixa
114456,PR,Sim,2500.0,833.0,4.0,2.0,média baixa
114457,PR,Nao,1600.0,1600.0,5.0,1.0,média
114458,PR,Sim,1800.0,300.0,2.0,2.0,baixa
114460,PR,Sim,5900.0,1180.0,4.0,4.0,média
114461,PR,Nao,2000.0,2000.0,5.0,1.0,média
114462,PR,Nao,1000.0,1000.0,4.0,1.0,média baixa
114463,PR,Sim,5178.0,1294.0,4.0,2.0,média
114464,PR,Sim,2000.0,400.0,3.0,2.0,baixa
114465,PR,Sim,2700.0,675.0,3.0,2.0,média baixa
114466,PR,Nao,1960.0,490.0,3.0,2.0,média baixa
114467,PR,Sim,8000.0,2666.0,6.0,3.0,alta
114471,PR,Sim,18000.0,6000.0,7.0,2.0,alta
114472,PR,Sim,15500.0,5166.0,7.0,4.0,alta
114473,PR,Sim,17300.0,4325.0,7.0,5.0,alta
114474,PR,Sim,42000.0,10500.0,7.0,4.0,alta
114475,PR,Sim,7500.0,1875.0,5.0,3.0,média
114476,PR,Sim,14000.0,3500.0,7.0,4.0,alta
114477,PR,Sim,23500.0,5875.0,7.0,5.0,alta
114478,PR,Sim,14000.0,4666.0,7.0,4.0,alta
114480,PR,Sim,17500.0,4375.0,7.0,5.0,alta
114482,PR,Sim,15000.0,3750.0,7.0,4.0,alta
114483,PR,Sim,14000.0,4666.0,7.0,4.0,alta
114484,PR,Sim,9000.0,1800.0,5.0,5.0,média
114485,PR,Sim,50000.0,10000.0,7.0,6.0,alta
114486,PR,Sim,3620.0,905.0,4.0,2.0,média baixa
114487,PR,Sim,1780.0,593.0,3.0,3.0,média baixa
114488,PR,Nao,1200.0,1200.0,4.0,1.0,média
114490,PR,Sim,2820.0,705.0,4.0,2.0,média baixa
114491,PR,Nao,1356.0,678.0,3.0,2.0,média baixa
114492,PR,Nao,1900.0,950.0,4.0,1.0,média baixa
114493,PR,Nao,0.0,0.0,0.0,1.0,baixa
114495,PR,Sim,2000.0,500.0,3.0,1.0,média baixa
114496,PR,Nao,2000.0,1000.0,4.0,1.0,média baixa
114497,PR,Nao,3600.0,1200.0,4.0,1.0,média
114498,PR,Nao,2000.0,2000.0,5.0,1.0,média
114499,PR,Sim,3000.0,1000.0,4.0,3.0,média baixa
114500,PR,Sim,4000.0,1333.0,4.0,3.0,média
114501,PR,Sim,8000.0,4000.0,7.0,1.0,alta
114502,PR,Sim,1900.0,633.0,3.0,2.0,média baixa
114503,PR,Nao,1400.0,700.0,4.0,1.0,média baixa
114504,PR,Sim,2500.0,833.0,4.0,3.0,média baixa
114505,PR,Nao,1200.0,1200.0,4.0,1.0,média
114506,PR,Sim,2000.0,2000.0,5.0,1.0,média
114508,PR,Sim,5500.0,2750.0,6.0,3.0,alta
114509,PR,Sim,4700.0,1175.0,4.0,2.0,média
114510,PR,Nao,3300.0,1100.0,4.0,1.0,média
114511,PR,Sim,1500.0,1500.0,5.0,1.0,média
114512,PR,Nao,1000.0,1000.0,4.0,1.0,média baixa
114513,PR,Nao,3400.0,850.0,4.0,2.0,média baixa
114514,PR,Nao,1356.0,339.0,2.0,1.0,baixa
114515,PR,Sim,2300.0,1150.0,4.0,2.0,média
114516,PR,Nao,2000.0,1000.0,4.0,3.0,média baixa
114517,PR,Sim,4450.0,1483.0,5.0,4.0,média
114518,PR,Nao,3400.0,1700.0,5.0,2.0,média
114519,PR,Sim,3000.0,750.0,4.0,2.0,média baixa
114520,PR,Sim,1400.0,466.0,3.0,2.0,média baixa
114521,PR,Nao,680.0,680.0,4.0,1.0,média baixa
114522,PR,Nao,1000.0,500.0,3.0,1.0,média baixa
114523,PR,Sim,1900.0,633.0,3.0,1.0,média baixa
114524,PR,Sim,3000.0,1000.0,4.0,1.0,média baixa
114525,PR,Nao,1500.0,1500.0,5.0,1.0,média
114526,PR,Nao,2500.0,1250.0,4.0,1.0,média
114528,PR,Nao,3500.0,1166.0,4.0,2.0,média
114529,PR,Sim,1600.0,1600.0,5.0,1.0,média
114531,PR,Nao,3400.0,1133.0,4.0,1.0,média
114532,PR,Sim,2500.0,833.0,4.0,2.0,média baixa
114533,PR,Nao,780.0,390.0,3.0,1.0,baixa
114534,PR,Nao,840.0,140.0,1.0,1.0,baixa
114536,PR,Sim,2400.0,800.0,4.0,2.0,média baixa
114537,PR,Nao,678.0,339.0,2.0,1.0,baixa
114538,PR,Sim,1878.0,626.0,3.0,1.0,média baixa
114539,PR,Nao,680.0,680.0,4.0,2.0,média baixa
114540,PR,Sim,3790.0,758.0,4.0,2.0,média baixa
114541,PR,Sim,2000.0,1000.0,4.0,2.0,média baixa
114542,PR,Sim,3480.0,870.0,4.0,3.0,média baixa
114543,PR,Sim,2877.0,575.0,3.0,1.0,média baixa
114544,PR,Nao,1066.0,213.0,2.0,1.0,baixa
114545,PR,Nao,678.0,678.0,3.0,2.0,média baixa
114546,PR,Nao,5300.0,1766.0,5.0,3.0,média
114547,PR,Sim,4900.0,816.0,4.0,2.0,média baixa
114548,PR,Nao,1602.0,534.0,3.0,1.0,média baixa
114549,PR,Nao,500.0,166.0,1.0,1.0,baixa
114550,PR,Nao,678.0,678.0,3.0,1.0,média baixa
114551,PR,Nao,1044.0,149.0,1.0,2.0,baixa
114553,PR,Sim,2180.0,726.0,4.0,2.0,média baixa
114556,PR,Nao,1330.0,332.0,2.0,1.0,baixa
114557,PR,Sim,1720.0,344.0,3.0,2.0,baixa
114558,PR,Sim,2680.0,893.0,4.0,1.0,média baixa
114559,PR,Nao,874.0,218.0,2.0,1.0,baixa
114560,PR,Sim,1100.0,220.0,2.0,1.0,baixa
114561,PR,Sim,2918.0,1459.0,5.0,2.0,média
114562,PR,Sim,1900.0,633.0,3.0,2.0,média baixa
114563,PR,Nao,2950.0,983.0,4.0,1.0,média baixa
114564,PR,Sim,3700.0,1233.0,4.0,1.0,média
114565,PR,Nao,2000.0,1000.0,4.0,2.0,média baixa
114566,PR,Nao,3000.0,1000.0,4.0,1.0,média baixa
114567,PR,Sim,4000.0,1333.0,4.0,2.0,média
114569,PR,Nao,3000.0,750.0,4.0,2.0,média baixa
114570,PR,Nao,1200.0,1200.0,4.0,1.0,média
114571,PR,Nao,6000.0,2000.0,5.0,2.0,média
114572,PR,Nao,1000.0,500.0,3.0,1.0,média baixa
114573,PR,Sim,4800.0,960.0,4.0,2.0,média baixa
114575,PR,Sim,1700.0,566.0,3.0,2.0,média baixa
114576,PR,Nao,680.0,340.0,3.0,1.0,baixa
114577,PR,Nao,1700.0,850.0,4.0,1.0,média baixa
114578,PR,Nao,2300.0,1150.0,4.0,2.0,média
114579,PR,Sim,5000.0,2500.0,6.0,2.0,alta
114580,PR,Sim,1300.0,325.0,2.0,2.0,baixa
114581,PR,Nao,5980.0,1495.0,5.0,1.0,média
114582,PR,Sim,1800.0,900.0,4.0,1.0,média baixa
114583,PR,Nao,2178.0,544.0,3.0,1.0,média baixa
114584,PR,Nao,3000.0,750.0,4.0,3.0,média baixa
114585,PR,Sim,2740.0,913.0,4.0,2.0,média baixa
114587,PR,Nao,678.0,678.0,3.0,1.0,média baixa
114588,PR,Sim,2200.0,733.0,4.0,1.0,média baixa
114589,PR,Sim,150.0,30.0,1.0,3.0,baixa
114591,PR,Sim,1802.0,600.0,3.0,1.0,média baixa
114592,PR,Sim,1500.0,750.0,4.0,2.0,média baixa
114593,PR,Nao,2000.0,1000.0,4.0,2.0,média baixa
114594,PR,Nao,678.0,678.0,3.0,1.0,média baixa
114595,PR,Nao,1560.0,520.0,3.0,1.0,média baixa
114596,PR,Sim,3300.0,1100.0,4.0,2.0,média
114597,PR,Nao,1000.0,500.0,3.0,2.0,média baixa
114598,PR,Nao,0.0,0.0,0.0,1.0,baixa
114599,PR,Sim,3478.0,1159.0,4.0,2.0,média
114600,PR,Nao,1356.0,678.0,3.0,1.0,média baixa
114601,PR,Nao,1108.0,158.0,1.0,2.0,baixa
114602,PR,Nao,2168.0,1084.0,4.0,1.0,média
114603,PR,Nao,1200.0,600.0,3.0,1.0,média baixa
114605,PR,Sim,8678.0,2892.0,6.0,4.0,alta
114606,PR,Nao,350.0,350.0,3.0,1.0,baixa
114607,PR,Sim,9700.0,4850.0,7.0,2.0,alta
114608,PR,Nao,70.0,14.0,1.0,1.0,baixa
114610,PR,Nao,1000.0,200.0,2.0,1.0,baixa
114611,PR,Nao,3250.0,1083.0,4.0,1.0,média
114612,PR,Sim,1678.0,419.0,3.0,1.0,baixa
114613,PR,Nao,1356.0,678.0,3.0,1.0,média baixa
114614,PR,Nao,1356.0,678.0,3.0,1.0,média baixa
114615,PR,Nao,882.0,220.0,2.0,1.0,baixa
114616,PR,Nao,1656.0,828.0,4.0,1.0,média baixa
114617,PR,Nao,778.0,194.0,2.0,1.0,baixa
114618,PR,Nao,1778.0,355.0,3.0,1.0,baixa
114619,PR,Nao,1356.0,1356.0,4.0,1.0,média
114620,PR,Nao,1920.0,640.0,3.0,1.0,média baixa
114622,PR,Nao,702.0,140.0,1.0,1.0,baixa
114623,PR,Nao,1878.0,469.0,3.0,1.0,média baixa
114624,PR,Sim,6000.0,1500.0,5.0,1.0,média
114625,PR,Sim,10000.0,3333.0,6.0,2.0,alta
114626,PR,Sim,2456.0,818.0,4.0,1.0,média baixa
114627,PR,Nao,1608.0,804.0,4.0,1.0,média baixa
114628,PR,Nao,1678.0,419.0,3.0,1.0,baixa
114629,PR,Nao,1356.0,452.0,3.0,1.0,média baixa
114630,PR,Nao,874.0,291.0,2.0,1.0,baixa
114631,PR,Nao,1100.0,550.0,3.0,1.0,média baixa
114632,PR,Nao,2712.0,542.0,3.0,2.0,média baixa
114633,PR,Nao,828.0,828.0,4.0,1.0,média baixa
114634,PR,Nao,400.0,80.0,1.0,1.0,baixa
114635,PR,Nao,1470.0,294.0,2.0,1.0,baixa
114637,PR,Sim,4156.0,1039.0,4.0,1.0,média
114638,PR,Sim,1356.0,452.0,3.0,1.0,média baixa
114639,PR,Sim,1500.0,500.0,3.0,1.0,média baixa
114640,PR,Nao,678.0,339.0,2.0,1.0,baixa
114642,PR,Nao,850.0,212.0,2.0,1.0,baixa
114643,PR,Nao,1356.0,678.0,3.0,1.0,média baixa
114644,PR,Nao,850.0,425.0,3.0,1.0,baixa
114645,PR,Nao,760.0,152.0,1.0,1.0,baixa
114646,PR,Nao,634.0,158.0,1.0,1.0,baixa
114647,PR,Nao,329.0,65.0,1.0,1.0,baixa
114649,PR,Nao,886.0,295.0,2.0,1.0,baixa
114650,PR,Nao,828.0,414.0,3.0,1.0,baixa
114651,PR,Nao,1182.0,394.0,3.0,1.0,baixa
114652,PR,Nao,200.0,66.0,1.0,1.0,baixa
114655,PR,Nao,678.0,678.0,3.0,1.0,média baixa
114656,PR,Nao,2858.0,952.0,4.0,2.0,média baixa
114657,PR,Sim,5200.0,1733.0,5.0,3.0,média
114658,PR,Sim,8000.0,4000.0,7.0,2.0,alta
114664,PR,Nao,1356.0,678.0,3.0,4.0,média baixa
114666,PR,Nao,9520.0,2380.0,6.0,3.0,média
114667,PR,Sim,6000.0,3000.0,6.0,2.0,alta
114670,PR,Nao,5000.0,5000.0,7.0,3.0,alta
114671,PR,Nao,2100.0,700.0,4.0,3.0,média baixa
114672,PR,Sim,2278.0,1139.0,4.0,1.0,média
114673,PR,Nao,1850.0,616.0,3.0,1.0,média baixa
114674,PR,Sim,3335.0,1111.0,4.0,4.0,média
114675,PR,Nao,1356.0,1356.0,4.0,1.0,média
114676,PR,Sim,1800.0,360.0,3.0,3.0,baixa
114677,PR,Sim,4500.0,900.0,4.0,2.0,média baixa
114678,PR,Sim,2578.0,859.0,4.0,2.0,média baixa
114679,PR,Nao,1950.0,325.0,2.0,1.0,baixa
114681,PR,Sim,1680.0,420.0,3.0,1.0,baixa
114682,PR,Nao,2200.0,1100.0,4.0,1.0,média
114683,PR,Sim,17000.0,2833.0,6.0,2.0,alta
114684,PR,Sim,4200.0,2100.0,6.0,1.0,média
114685,PR,Sim,5000.0,2500.0,6.0,1.0,alta
114686,PR,Sim,3700.0,1850.0,5.0,1.0,média
114687,PR,Sim,2656.0,885.0,4.0,3.0,média baixa
114688,PR,Nao,1530.0,765.0,4.0,2.0,média baixa
114689,PR,Sim,1350.0,675.0,3.0,1.0,média baixa
114690,PR,Sim,2120.0,353.0,3.0,2.0,baixa
