,UF,Internet,Rend.mens.Domiciliar,Ren.mens.percapta,Faixa.Rend.mens.percapta,Num.Televisores
110980,41,Sim,7000.0,3500.0,6.0,2.0
110981,41,Sim,8500.0,2125.0,5.0,2.0
110982,41,Sim,4500.0,2250.0,5.0,3.0
110983,41,Nao,500.0,500.0,3.0,1.0
110984,41,Sim,4900.0,1225.0,4.0,3.0
110985,41,,,,,
110986,41,Nao,1312.0,437.0,3.0,1.0
110987,41,Nao,1300.0,1300.0,4.0,1.0
110988,41,Sim,2576.0,644.0,3.0,2.0
110989,41,Sim,6090.0,1218.0,4.0,2.0
110990,41,Sim,7200.0,2400.0,6.0,1.0
110991,41,Nao,2988.0,1494.0,4.0,1.0
110992,41,Sim,5000.0,1666.0,5.0,1.0
110993,41,Sim,500.0,500.0,3.0,2.0
110994,41,Sim,12000.0,6000.0,7.0,3.0
110995,41,Sim,4800.0,2400.0,6.0,1.0
110996,41,Sim,7000.0,2333.0,5.0,1.0
110997,41,Nao,1576.0,788.0,3.0,1.0
110998,41,Nao,1000.0,1000.0,4.0,1.0
110999,41,Sim,8000.0,4000.0,7.0,2.0
111000,41,Nao,1000.0,1000.0,4.0,1.0
111001,41,Nao,1576.0,394.0,2.0,1.0
111002,41,Sim,3900.0,975.0,4.0,2.0
111003,41,Sim,2400.0,1200.0,4.0,2.0
111004,41,Sim,2500.0,625.0,3.0,2.0
111005,41,Nao,788.0,394.0,2.0,2.0
111006,41,Sim,2548.0,849.0,4.0,1.0
111007,41,Sim,2400.0,800.0,4.0,2.0
111008,41,Nao,1500.0,1500.0,4.0,3.0
111009,41,Sim,6400.0,2133.0,5.0,2.0
111010,41,Sim,1700.0,1700.0,5.0,1.0
111011,41,Nao,1500.0,750.0,3.0,1.0
111012,41,Nao,800.0,800.0,4.0,1.0
111013,41,Sim,4188.0,837.0,4.0,2.0
111014,41,,,,,
111015,41,Sim,2700.0,900.0,4.0,3.0
111016,41,Sim,820.0,410.0,3.0,1.0
111017,41,,,,,
111018,41,Sim,2788.0,929.0,4.0,2.0
111019,41,Nao,1576.0,394.0,2.0,2.0
111020,41,Nao,2500.0,1250.0,4.0,1.0
111021,41,Nao,1490.0,745.0,3.0,
111022,41,Nao,1578.0,789.0,4.0,1.0
111023,41,Sim,2085.0,695.0,3.0,1.0
111024,41,Sim,2990.0,996.0,4.0,1.0
111025,41,Sim,3350.0,670.0,3.0,2.0
111026,41,Nao,4700.0,1175.0,4.0,1.0
111027,41,Nao,788.0,262.0,2.0,1.0
111028,41,Sim,1200.0,1200.0,4.0,1.0
111029,41,Sim,2620.0,873.0,4.0,1.0
111030,41,Sim,2076.0,1038.0,4.0,1.0
111031,41,Sim,2000.0,666.0,3.0,1.0
111032,41,Sim,1000.0,250.0,2.0,1.0
111033,41,Sim,1300.0,433.0,3.0,1.0
111034,41,,,,,
111035,41,,,,,
111036,41,Nao,2100.0,525.0,3.0,1.0
111037,41,Nao,1200.0,1200.0,4.0,1.0
111038,41,Nao,2600.0,866.0,4.0,1.0
111039,41,Sim,788.0,262.0,2.0,1.0
111040,41,Nao,870.0,290.0,2.0,1.0
111041,41,Nao,3500.0,875.0,4.0,1.0
111042,41,Sim,2200.0,2200.0,5.0,1.0
111043,41,Sim,788.0,262.0,2.0,3.0
111044,41,Sim,1000.0,333.0,2.0,1.0
111045,41,Nao,788.0,788.0,3.0,1.0
111046,41,Sim,3500.0,700.0,3.0,2.0
111047,41,Sim,3000.0,1500.0,4.0,1.0
111048,41,Nao,788.0,394.0,2.0,1.0
111049,41,Nao,1888.0,472.0,3.0,1.0
111050,41,Sim,2000.0,500.0,3.0,1.0
111051,41,Sim,3100.0,1033.0,4.0,1.0
111052,41,Nao,472.0,236.0,2.0,2.0
111053,41,,,,,
111054,41,Sim,2500.0,833.0,4.0,2.0
111055,41,,,,,
111056,41,Sim,5300.0,1325.0,4.0,1.0
111057,41,,,,,
111058,41,Sim,1576.0,1576.0,4.0,2.0
111059,41,Sim,3800.0,950.0,4.0,1.0
111060,41,,,,,
111061,41,Sim,6000.0,1500.0,4.0,4.0
111062,41,Sim,1600.0,1600.0,5.0,2.0
111063,41,,,,,
111064,41,Sim,7000.0,2333.0,5.0,3.0
111065,41,Nao,1200.0,600.0,3.0,1.0
111066,41,,,,,
111067,41,Sim,4000.0,1333.0,4.0,2.0
111068,41,Sim,2900.0,580.0,3.0,1.0
111069,41,Sim,3300.0,1100.0,4.0,2.0
111070,41,Nao,77.0,77.0,1.0,1.0
111071,41,,,,,
111072,41,,,,,
111073,41,Sim,1455.0,207.0,2.0,
111074,41,,,,,
111075,41,Nao,1344.0,192.0,1.0,1.0
111076,41,,,,,
111077,41,,,,,
111078,41,Sim,2376.0,594.0,3.0,2.0
111079,41,Sim,788.0,197.0,1.0,1.0
111080,41,Nao,1351.0,270.0,2.0,2.0
111081,41,Nao,1200.0,300.0,2.0,1.0
111082,41,Nao,788.0,394.0,2.0,3.0
111083,41,Nao,988.0,988.0,4.0,1.0
111084,41,,,,,
111085,41,Sim,790.0,158.0,1.0,1.0
111086,41,Nao,770.0,192.0,1.0,1.0
111087,41,,,,,
111088,41,Nao,2800.0,1400.0,4.0,2.0
111089,41,,,,,
111090,41,,,,,
111091,41,,,,,
111092,41,Nao,2510.0,1255.0,4.0,1.0
111093,41,Nao,2000.0,666.0,3.0,1.0
111094,41,,,,,
111095,41,Sim,4400.0,2200.0,5.0,1.0
111096,41,Sim,2550.0,637.0,3.0,3.0
111097,41,Sim,2125.0,1062.0,4.0,1.0
111098,41,Sim,825.0,412.0,3.0,2.0
111099,41,Sim,2500.0,833.0,4.0,2.0
111100,41,,,,,
111101,41,Sim,4500.0,2250.0,5.0,2.0
111102,41,Nao,1500.0,1500.0,4.0,1.0
111103,41,Sim,6000.0,1500.0,4.0,3.0
111104,41,,,,,
111105,41,Sim,6000.0,3000.0,6.0,1.0
111106,41,Nao,4000.0,1333.0,4.0,1.0
111107,41,Sim,1500.0,500.0,3.0,2.0
111108,41,Sim,2800.0,933.0,4.0,1.0
111109,41,Nao,4500.0,1500.0,4.0,3.0
111110,41,Sim,3180.0,1060.0,4.0,1.0
111111,41,Nao,2825.0,1412.0,4.0,2.0
111112,41,Nao,2000.0,2000.0,5.0,1.0
111113,41,Nao,3788.0,1894.0,5.0,1.0
111114,41,Sim,2500.0,833.0,4.0,2.0
111115,41,Sim,6200.0,2066.0,5.0,3.0
111116,41,Sim,6000.0,2000.0,5.0,3.0
111117,41,Sim,7500.0,1875.0,5.0,2.0
111118,41,Sim,5750.0,1437.0,4.0,2.0
111119,41,Sim,6725.0,1681.0,5.0,1.0
111120,41,Nao,2500.0,833.0,4.0,4.0
111121,41,Sim,2200.0,1100.0,4.0,1.0
111122,41,Nao,1576.0,525.0,3.0,2.0
111123,41,Nao,7076.0,1769.0,5.0,2.0
111124,41,,,,,
111125,41,Sim,3000.0,1000.0,4.0,2.0
111126,41,,,,,
111127,41,Nao,1400.0,1400.0,4.0,2.0
111128,41,Sim,3988.0,1329.0,4.0,3.0
111129,41,Sim,8400.0,2800.0,6.0,4.0
111130,41,Sim,4350.0,1087.0,4.0,2.0
111131,41,Sim,1200.0,1200.0,4.0,2.0
111132,41,Sim,5900.0,1475.0,4.0,2.0
111133,41,Nao,3000.0,1500.0,4.0,5.0
111134,41,Nao,3608.0,1202.0,4.0,1.0
111135,41,Nao,2500.0,1250.0,4.0,1.0
111136,41,Nao,788.0,394.0,2.0,1.0
111137,41,Sim,11000.0,5500.0,7.0,2.0
111138,41,Sim,4325.0,2162.0,5.0,3.0
111139,41,Sim,7400.0,1233.0,4.0,2.0
111140,41,Nao,1200.0,600.0,3.0,3.0
111141,41,Sim,1900.0,475.0,3.0,2.0
111142,41,Nao,1725.0,862.0,4.0,1.0
111143,41,Nao,2788.0,697.0,3.0,2.0
111144,41,Sim,4000.0,1333.0,4.0,3.0
111145,41,Nao,1888.0,944.0,4.0,1.0
111146,41,Nao,2850.0,712.0,3.0,1.0
111147,41,Nao,788.0,394.0,2.0,2.0
111148,41,,,,,
111149,41,Sim,8450.0,2112.0,5.0,1.0
111150,41,Nao,1400.0,1400.0,4.0,1.0
111151,41,Sim,4800.0,1600.0,5.0,3.0
111152,41,Sim,14000.0,3500.0,6.0,1.0
111153,41,Sim,1940.0,646.0,3.0,1.0
111154,41,Nao,1900.0,950.0,4.0,1.0
111155,41,Nao,2500.0,833.0,4.0,2.0
111156,41,Nao,1576.0,788.0,3.0,1.0
111157,41,Nao,5100.0,1020.0,4.0,1.0
111158,41,Nao,1588.0,794.0,4.0,1.0
111159,41,Sim,4200.0,2100.0,5.0,1.0
111160,41,Nao,3900.0,975.0,4.0,2.0
111161,41,,,,,
111162,41,Nao,2500.0,500.0,3.0,1.0
111163,41,Sim,2000.0,500.0,3.0,2.0
111164,41,Nao,1024.0,341.0,2.0,1.0
111165,41,Sim,2600.0,866.0,4.0,2.0
111166,41,Nao,1100.0,550.0,3.0,2.0
111167,41,Sim,15000.0,5000.0,7.0,2.0
111168,41,Sim,4000.0,2000.0,5.0,1.0
111169,41,Sim,1688.0,562.0,3.0,1.0
111170,41,Nao,995.0,331.0,2.0,2.0
111171,41,Nao,800.0,200.0,2.0,1.0
111172,41,Nao,2250.0,1125.0,4.0,2.0
111173,41,Nao,2300.0,1150.0,4.0,1.0
111174,41,Nao,788.0,788.0,3.0,1.0
111175,41,Sim,2400.0,800.0,4.0,3.0
111176,41,Nao,825.0,825.0,4.0,1.0
111177,41,Sim,4800.0,1200.0,4.0,2.0
111178,41,Sim,2000.0,500.0,3.0,2.0
111179,41,Nao,2800.0,933.0,4.0,2.0
111180,41,Nao,1576.0,788.0,3.0,1.0
111181,41,Nao,1200.0,240.0,2.0,2.0
111182,41,Sim,14000.0,4666.0,7.0,1.0
111183,41,Nao,788.0,262.0,2.0,1.0
111184,41,Nao,4600.0,1150.0,4.0,1.0
111185,41,Sim,770.0,256.0,2.0,1.0
111186,41,Sim,4950.0,1237.0,4.0,2.0
111187,41,Nao,1576.0,788.0,3.0,
111188,41,Nao,1200.0,600.0,3.0,1.0
111189,41,Nao,1130.0,282.0,2.0,1.0
111190,41,Nao,935.0,311.0,2.0,1.0
111191,41,Nao,3100.0,775.0,3.0,1.0
111192,41,Nao,1650.0,550.0,3.0,1.0
111193,41,Nao,3400.0,850.0,4.0,1.0
111194,41,Nao,788.0,788.0,3.0,1.0
111195,41,Sim,1200.0,400.0,3.0,2.0
111196,41,Sim,5650.0,1883.0,5.0,3.0
111197,41,Nao,2127.0,709.0,3.0,2.0
111198,41,Nao,788.0,788.0,3.0,1.0
111199,41,Nao,700.0,140.0,1.0,2.0
111200,41,Nao,4280.0,856.0,4.0,1.0
111201,41,Sim,3576.0,715.0,3.0,4.0
111202,41,Nao,2300.0,575.0,3.0,1.0
111203,41,Nao,3078.0,769.0,3.0,1.0
111204,41,Sim,1588.0,794.0,4.0,2.0
111205,41,Nao,2705.0,541.0,3.0,1.0
111206,41,Nao,820.0,410.0,3.0,1.0
111207,41,Sim,5688.0,812.0,4.0,1.0
111208,41,Sim,788.0,157.0,1.0,1.0
111209,41,Sim,3183.0,1061.0,4.0,1.0
111210,41,Sim,2500.0,833.0,4.0,1.0
111211,41,Sim,1800.0,900.0,4.0,2.0
111212,41,Sim,1500.0,375.0,2.0,2.0
111213,41,,,,,
111214,41,Sim,2100.0,700.0,3.0,3.0
111215,41,Nao,3200.0,800.0,4.0,1.0
111216,41,Nao,2126.0,1063.0,4.0,1.0
111217,41,Sim,2300.0,460.0,3.0,3.0
111218,41,Nao,1576.0,788.0,3.0,1.0
111219,41,Nao,1576.0,525.0,3.0,3.0
111220,41,Nao,6300.0,1575.0,4.0,2.0
111221,41,Nao,1400.0,700.0,3.0,1.0
111222,41,Nao,2500.0,2500.0,6.0,1.0
111223,41,Nao,1100.0,550.0,3.0,1.0
111224,41,Nao,788.0,788.0,3.0,1.0
111225,41,Nao,3200.0,1600.0,5.0,1.0
111226,41,Nao,8475.0,2118.0,5.0,2.0
111227,41,Sim,6400.0,1600.0,5.0,3.0
111228,41,,788.0,788.0,3.0,
111229,41,Sim,5400.0,1350.0,4.0,1.0
111230,41,Sim,6200.0,1240.0,4.0,1.0
111231,41,Sim,4500.0,1500.0,4.0,1.0
111232,41,Nao,1300.0,1300.0,4.0,1.0
111233,41,Nao,1576.0,788.0,3.0,1.0
111234,41,Nao,788.0,788.0,3.0,1.0
111235,41,Nao,6330.0,1582.0,5.0,2.0
111236,41,Nao,2700.0,675.0,3.0,3.0
111237,41,Sim,20000.0,5000.0,7.0,2.0
111238,41,Sim,1100.0,550.0,3.0,1.0
111239,41,,,,,
111240,41,,,,,
111241,41,,,,,
111242,41,,,,,
111243,41,Sim,31500.0,31500.0,7.0,2.0
111244,41,,,,,
111245,41,,,,,
111246,41,,,,,
111247,41,Sim,9600.0,1066.0,4.0,4.0
111248,41,,,,,
111249,41,Sim,6500.0,1083.0,4.0,2.0
111250,41,,,,,
111251,41,Nao,788.0,788.0,3.0,1.0
111252,41,Nao,788.0,788.0,3.0,1.0
111253,41,Sim,2988.0,747.0,3.0,4.0
111254,41,Nao,2276.0,1138.0,4.0,1.0
111255,41,Nao,725.0,120.0,1.0,1.0
111256,41,Sim,2640.0,880.0,4.0,2.0
111257,41,Nao,3100.0,1033.0,4.0,1.0
111258,41,Nao,3388.0,1129.0,4.0,2.0
111259,41,Sim,1500.0,750.0,3.0,1.0
111260,41,Nao,1289.0,644.0,3.0,2.0
111261,41,Nao,1600.0,1600.0,5.0,1.0
111262,41,Sim,4032.0,1344.0,4.0,1.0
111263,41,Sim,2597.0,865.0,4.0,2.0
111264,41,,,,,
111265,41,Nao,4100.0,1366.0,4.0,1.0
111266,41,Nao,1200.0,600.0,3.0,3.0
111267,41,Sim,3500.0,1166.0,4.0,2.0
111268,41,Sim,6700.0,1116.0,4.0,3.0
111269,41,Sim,3000.0,1000.0,4.0,1.0
111270,41,Sim,1000.0,333.0,2.0,1.0
111271,41,Sim,4200.0,1400.0,4.0,1.0
111272,41,Sim,3900.0,1950.0,5.0,2.0
111273,41,Sim,900.0,450.0,3.0,1.0
111274,41,Sim,4010.0,1336.0,4.0,1.0
111275,41,Nao,788.0,788.0,3.0,1.0
111276,41,Nao,1392.0,348.0,2.0,1.0
111277,41,Sim,2600.0,520.0,3.0,3.0
111278,41,Nao,866.0,433.0,3.0,1.0
111279,41,Nao,1997.0,665.0,3.0,1.0
111280,41,Nao,6090.0,2030.0,5.0,2.0
111281,41,Sim,3400.0,850.0,4.0,2.0
111282,41,Sim,1700.0,1700.0,5.0,1.0
111283,41,Sim,1400.0,466.0,3.0,1.0
111284,41,Nao,2202.0,1101.0,4.0,3.0
111285,41,Sim,3000.0,1500.0,4.0,1.0
111286,41,,,,,
111287,41,Nao,3900.0,3900.0,6.0,1.0
111288,41,Nao,5000.0,2500.0,6.0,1.0
111289,41,Nao,4230.0,2115.0,5.0,2.0
111290,41,Sim,13700.0,4566.0,7.0,2.0
111291,41,,,,,
111292,41,Sim,4200.0,2100.0,5.0,2.0
111293,41,Sim,17500.0,4375.0,7.0,3.0
111294,41,Sim,4823.0,1205.0,4.0,1.0
111295,41,Sim,3200.0,1066.0,4.0,2.0
111296,41,Sim,12000.0,12000.0,7.0,1.0
111297,41,Sim,11560.0,5780.0,7.0,2.0
111298,41,Nao,800.0,800.0,4.0,1.0
111299,41,Nao,2338.0,779.0,3.0,1.0
111300,41,Sim,3288.0,1096.0,4.0,
111301,41,,,,,
111302,41,Sim,4800.0,1600.0,5.0,2.0
111303,41,Sim,1800.0,600.0,3.0,1.0
111304,41,,,,,
111305,41,Sim,3348.0,1674.0,5.0,2.0
111306,41,Sim,5076.0,1692.0,5.0,2.0
111307,41,Sim,788.0,394.0,2.0,1.0
111308,41,Sim,3089.0,1029.0,4.0,2.0
111309,41,Sim,5600.0,1400.0,4.0,1.0
111310,41,Nao,2576.0,1288.0,4.0,2.0
111311,41,Sim,4000.0,1000.0,4.0,1.0
111312,41,Sim,1544.0,772.0,3.0,2.0
111313,41,Sim,20200.0,5050.0,7.0,2.0
111314,41,Nao,4812.0,1203.0,4.0,1.0
111315,41,Nao,2376.0,1188.0,4.0,
111316,41,,,,,
111317,41,Nao,2200.0,1100.0,4.0,1.0
111318,41,Sim,1688.0,844.0,4.0,3.0
111319,41,Sim,4288.0,714.0,3.0,2.0
111320,41,Sim,1200.0,300.0,2.0,1.0
111321,41,Sim,2576.0,644.0,3.0,2.0
111322,41,Sim,4000.0,4000.0,7.0,2.0
111323,41,Nao,1588.0,529.0,3.0,1.0
111324,41,Nao,3788.0,1894.0,5.0,4.0
111325,41,Sim,4300.0,1433.0,4.0,3.0
111326,41,Sim,1700.0,1700.0,5.0,2.0
111327,41,Sim,6000.0,6000.0,7.0,1.0
111328,41,,,,,
111329,41,Sim,5000.0,1666.0,5.0,1.0
111330,41,Sim,6000.0,3000.0,6.0,1.0
111331,41,,,,,
111332,41,,,,,
111333,41,,,,,
111334,41,,,,,
111335,41,Sim,4120.0,2060.0,5.0,3.0
111336,41,,,,,
111337,41,,,,,
111338,41,Nao,2700.0,1350.0,4.0,1.0
111339,41,,,,,
111340,41,,,,,
111341,41,,,,,
111342,41,,,,,
111343,41,,,,,
111344,41,Nao,1858.0,929.0,4.0,2.0
111345,41,Sim,15680.0,7840.0,7.0,4.0
111346,41,,,,,
111347,41,Sim,5000.0,5000.0,7.0,1.0
111348,41,Sim,6000.0,6000.0,7.0,1.0
111349,41,,,,,
111350,41,Nao,6800.0,3400.0,6.0,2.0
111351,41,,,,,
111352,41,Nao,1988.0,662.0,3.0,1.0
111353,41,Sim,5600.0,5600.0,7.0,2.0
111354,41,Nao,5788.0,1929.0,5.0,2.0
111355,41,,,,,
111356,41,Sim,1400.0,700.0,3.0,2.0
111357,41,Sim,2288.0,762.0,3.0,2.0
111358,41,Sim,1300.0,1300.0,4.0,1.0
111360,41,Sim,2200.0,550.0,3.0,2.0
111361,41,Sim,4960.0,1653.0,5.0,1.0
111362,41,Nao,1138.0,569.0,3.0,1.0
111363,41,Nao,1576.0,1576.0,4.0,1.0
111364,41,Sim,4000.0,1000.0,4.0,3.0
111365,41,Sim,1400.0,700.0,3.0,3.0
111366,41,Nao,3235.0,1078.0,4.0,2.0
111367,41,Sim,2900.0,966.0,4.0,2.0
111368,41,Nao,1576.0,788.0,3.0,1.0
111369,41,Sim,3421.0,1140.0,4.0,3.0
111370,41,Sim,1300.0,1300.0,4.0,2.0
111371,41,Nao,788.0,394.0,2.0,1.0
111372,41,Nao,4888.0,977.0,4.0,1.0
111373,41,Sim,7990.0,1997.0,5.0,3.0
111374,41,Nao,2516.0,629.0,3.0,2.0
111375,41,Sim,2876.0,575.0,3.0,1.0
111376,41,Nao,2400.0,800.0,4.0,1.0
111377,41,Sim,2500.0,1250.0,4.0,1.0
111378,41,Nao,3076.0,769.0,3.0,1.0
111379,41,,,,,
111380,41,Nao,1385.0,346.0,2.0,2.0
111381,41,,,,,
111382,41,Sim,1956.0,391.0,2.0,1.0
111383,41,Nao,5660.0,1415.0,4.0,1.0
111384,41,Nao,300.0,300.0,2.0,1.0
111385,41,Sim,3560.0,890.0,4.0,2.0
111386,41,Nao,2870.0,1435.0,4.0,2.0
111387,41,Nao,788.0,788.0,3.0,1.0
111388,41,Sim,3470.0,867.0,4.0,1.0
111389,41,Nao,1100.0,550.0,3.0,1.0
111390,41,Sim,5800.0,1160.0,4.0,1.0
111391,41,,,,,
111392,41,Sim,4000.0,1000.0,4.0,1.0
111393,41,Sim,1080.0,360.0,2.0,2.0
111394,41,Nao,4600.0,1150.0,4.0,1.0
111395,41,Nao,993.0,993.0,4.0,2.0
111396,41,Sim,3200.0,1066.0,4.0,3.0
111397,41,Sim,2778.0,926.0,4.0,2.0
111398,41,Sim,3700.0,1850.0,5.0,2.0
111399,41,Sim,1700.0,566.0,3.0,1.0
111400,41,Sim,1500.0,300.0,2.0,1.0
111401,41,Nao,788.0,788.0,3.0,2.0
111402,41,Nao,858.0,214.0,2.0,1.0
111403,41,Nao,1710.0,427.0,3.0,
111404,41,,,,,
111405,41,Nao,3500.0,875.0,4.0,1.0
111406,41,Sim,3700.0,925.0,4.0,1.0
111407,41,Nao,1600.0,800.0,4.0,2.0
111408,41,Sim,1888.0,629.0,3.0,2.0
111409,41,Sim,1030.0,257.0,2.0,1.0
111410,41,Sim,1347.0,336.0,2.0,2.0
111411,41,,,,,
111412,41,Sim,1800.0,600.0,3.0,1.0
111413,41,,,,,
111414,41,,,,,
111415,41,Sim,1700.0,850.0,4.0,1.0
111416,41,Sim,2197.0,732.0,3.0,2.0
111417,41,Sim,3000.0,3000.0,6.0,2.0
111418,41,Sim,5000.0,1666.0,5.0,3.0
111419,41,Sim,1288.0,1288.0,4.0,1.0
111420,41,Nao,988.0,988.0,4.0,1.0
111421,41,,,,,
111422,41,,,,,
111423,41,Sim,2364.0,788.0,3.0,1.0
111424,41,Sim,11000.0,11000.0,7.0,1.0
111425,41,,,,,
111426,41,Sim,6000.0,3000.0,6.0,4.0
111427,41,Sim,18000.0,6000.0,7.0,3.0
111428,41,,,,,
111429,41,Sim,3800.0,1900.0,5.0,2.0
111430,41,Nao,1300.0,1300.0,4.0,1.0
111431,41,Sim,3700.0,925.0,4.0,1.0
111432,41,,,,,
111433,41,,,,,
111434,41,Sim,6200.0,1550.0,4.0,2.0
111435,41,Sim,8500.0,4250.0,7.0,1.0
111436,41,,,,,
111437,41,Sim,4828.0,2414.0,6.0,1.0
111438,41,Sim,6900.0,1725.0,5.0,2.0
111439,41,Sim,3788.0,1894.0,5.0,2.0
111440,41,,,,,
111441,41,Sim,3064.0,766.0,3.0,1.0
111442,41,Sim,5500.0,1833.0,5.0,2.0
111443,41,Sim,4700.0,1175.0,4.0,1.0
111444,41,Sim,2100.0,700.0,3.0,1.0
111445,41,Nao,8500.0,4250.0,7.0,2.0
111446,41,,,,,
111447,41,Sim,5200.0,2600.0,6.0,1.0
111448,41,Sim,3000.0,1000.0,4.0,1.0
111449,41,Sim,9000.0,3000.0,6.0,2.0
111450,41,,,,,
111451,41,Sim,3000.0,1500.0,4.0,1.0
111452,41,Sim,2300.0,1150.0,4.0,1.0
111453,41,Sim,1700.0,566.0,3.0,1.0
111454,41,Sim,2288.0,1144.0,4.0,
111455,41,Sim,5000.0,2500.0,6.0,2.0
111456,41,,,,,
111457,41,Nao,904.0,150.0,1.0,1.0
111458,41,Nao,850.0,425.0,3.0,1.0
111459,41,Sim,4100.0,1366.0,4.0,1.0
111460,41,Nao,4200.0,2100.0,5.0,1.0
111461,41,Sim,1576.0,225.0,2.0,3.0
111462,41,,,,,
111463,41,Sim,2600.0,866.0,4.0,3.0
111464,41,Nao,2000.0,1000.0,4.0,1.0
111465,41,Sim,2764.0,921.0,4.0,1.0
111466,41,Sim,7000.0,2333.0,5.0,1.0
111467,41,Nao,1100.0,550.0,3.0,1.0
111468,41,Nao,3300.0,3300.0,6.0,2.0
111469,41,Sim,3300.0,1100.0,4.0,1.0
111470,41,Sim,4588.0,1147.0,4.0,4.0
111471,41,Sim,1370.0,342.0,2.0,2.0
111472,41,Sim,2600.0,1300.0,4.0,1.0
111473,41,Sim,5800.0,1160.0,4.0,4.0
111474,41,Nao,1500.0,1500.0,4.0,1.0
111475,41,Sim,2980.0,745.0,3.0,1.0
111476,41,Sim,2927.0,975.0,4.0,2.0
111477,41,Nao,1000.0,333.0,2.0,3.0
111478,41,Sim,1500.0,750.0,3.0,1.0
111479,41,Sim,2400.0,600.0,3.0,1.0
111480,41,Sim,788.0,262.0,2.0,1.0
111481,41,,,,,
111482,41,Sim,7100.0,1775.0,5.0,3.0
111483,41,Nao,880.0,880.0,4.0,2.0
111484,41,Nao,500.0,166.0,1.0,1.0
111485,41,Sim,5000.0,1250.0,4.0,2.0
111486,41,,,,,
111487,41,Sim,4900.0,2450.0,6.0,1.0
111488,41,Nao,2364.0,591.0,3.0,1.0
111489,41,Sim,2788.0,929.0,4.0,1.0
111490,41,Sim,3000.0,1000.0,4.0,1.0
111491,41,Sim,5200.0,2600.0,6.0,2.0
111492,41,Nao,1576.0,788.0,3.0,
111493,41,Sim,2788.0,929.0,4.0,1.0
111494,41,Nao,3030.0,757.0,3.0,2.0
111495,41,Nao,1576.0,788.0,3.0,
111496,41,Nao,1000.0,333.0,2.0,1.0
111497,41,Nao,1312.0,437.0,3.0,1.0
111498,41,,,,,
111499,41,Nao,788.0,394.0,2.0,1.0
111500,41,Nao,1576.0,788.0,3.0,1.0
111501,41,Nao,1576.0,788.0,3.0,1.0
111502,41,,,,,
111503,41,Sim,2188.0,729.0,3.0,1.0
111504,41,,,,,
111505,41,Nao,1100.0,366.0,2.0,1.0
111506,41,Nao,1000.0,333.0,2.0,2.0
111507,41,,,,,
111508,41,Sim,1310.0,655.0,3.0,1.0
111509,41,Sim,3690.0,922.0,4.0,1.0
111510,41,Sim,2588.0,862.0,4.0,2.0
111511,41,Sim,14800.0,3700.0,6.0,3.0
111512,41,,,,,
111513,41,Sim,3910.0,1303.0,4.0,1.0
111514,41,Sim,2288.0,457.0,3.0,3.0
111515,41,,,,,
111516,41,Sim,6026.0,3013.0,6.0,3.0
111517,41,Sim,3300.0,471.0,3.0,1.0
111518,41,Sim,2600.0,433.0,3.0,1.0
111519,41,Sim,22000.0,11000.0,7.0,3.0
111520,41,Sim,1120.0,186.0,1.0,1.0
111521,41,Nao,3650.0,912.0,4.0,2.0
111522,41,Sim,15000.0,2500.0,6.0,5.0
111523,41,,,,,
111524,41,Nao,5500.0,1833.0,5.0,2.0
111525,41,Sim,16000.0,4000.0,7.0,3.0
111526,41,Sim,8000.0,2666.0,6.0,2.0
111527,41,Sim,7000.0,2333.0,5.0,1.0
111528,41,Sim,8700.0,1740.0,5.0,1.0
111529,41,Nao,1900.0,633.0,3.0,1.0
111530,41,Sim,10000.0,2000.0,5.0,1.0
111531,41,Sim,2000.0,1000.0,4.0,2.0
111532,41,Sim,24000.0,4800.0,7.0,4.0
111533,41,Nao,1700.0,425.0,3.0,2.0
111534,41,Nao,1100.0,1100.0,4.0,
111535,41,Nao,2788.0,557.0,3.0,1.0
111536,41,Nao,1159.0,128.0,1.0,1.0
111537,41,Nao,788.0,788.0,3.0,1.0
111538,41,Nao,1280.0,256.0,2.0,1.0
111539,41,Nao,12000.0,1333.0,4.0,2.0
111540,41,Nao,2500.0,625.0,3.0,2.0
111541,41,,,,,
111542,41,Sim,13882.0,2776.0,6.0,2.0
111543,41,,,,,
111544,41,Nao,1200.0,300.0,2.0,1.0
111545,41,Nao,5000.0,1666.0,5.0,1.0
111546,41,Nao,1576.0,525.0,3.0,1.0
111547,41,,,,,
111548,41,Nao,1040.0,173.0,1.0,1.0
111549,41,Sim,1900.0,633.0,3.0,1.0
111550,41,Sim,3000.0,1500.0,4.0,1.0
111551,41,Sim,2700.0,900.0,4.0,1.0
111552,41,Sim,788.0,788.0,3.0,1.0
111553,41,Nao,788.0,394.0,2.0,
111554,41,Nao,1576.0,788.0,3.0,1.0
111555,41,Nao,300.0,100.0,1.0,1.0
111556,41,Nao,400.0,400.0,3.0,1.0
111557,41,Nao,788.0,394.0,2.0,2.0
111558,41,Nao,2100.0,1050.0,4.0,1.0
111560,41,Nao,1000.0,500.0,3.0,1.0
111561,41,Nao,1000.0,333.0,2.0,1.0
111562,41,Sim,4388.0,877.0,4.0,3.0
111563,41,Nao,1576.0,525.0,3.0,1.0
111564,41,Nao,1000.0,333.0,2.0,1.0
111565,41,Nao,682.0,136.0,1.0,1.0
111566,41,,,,,
111567,41,,,,,
111568,41,Nao,1612.0,537.0,3.0,
111569,41,Nao,2364.0,591.0,3.0,1.0
