,UF,Internet,Rend.mens.Domiciliar,Ren.mens.percapta,Faixa.Rend.mens.percapta,Num.Televisores,Classe
116355,PR,Sim,2738.0,912.0,4.0,3.0,média baixa
116356,PR,Sim,3260.0,652.0,3.0,4.0,média baixa
116357,PR,Sim,6948.0,3474.0,6.0,1.0,alta
116358,PR,Nao,1347.0,336.0,2.0,2.0,baixa
116359,PR,Sim,3550.0,887.0,4.0,1.0,média baixa
116361,PR,Sim,3950.0,1975.0,5.0,1.0,média
116362,PR,Sim,1420.0,710.0,3.0,1.0,média baixa
116363,PR,Sim,5200.0,5200.0,7.0,1.0,alta
116364,PR,Sim,14700.0,7350.0,7.0,2.0,alta
116365,PR,Sim,3300.0,1100.0,4.0,1.0,média
116366,PR,Sim,2100.0,1050.0,4.0,2.0,média
116367,PR,Sim,6000.0,3000.0,6.0,1.0,alta
116368,PR,Nao,2700.0,1350.0,4.0,2.0,média
116369,PR,Sim,4384.0,2192.0,6.0,1.0,média
116370,PR,Nao,3000.0,750.0,4.0,2.0,média baixa
116371,PR,Sim,2300.0,766.0,4.0,1.0,média baixa
116372,PR,Sim,4000.0,1333.0,4.0,2.0,média
116374,PR,Sim,1500.0,1500.0,5.0,1.0,média
116376,PR,Sim,2700.0,1350.0,4.0,1.0,média
116377,PR,Sim,5500.0,1833.0,5.0,1.0,média
116378,PR,Sim,3700.0,1850.0,5.0,1.0,média
116379,PR,Sim,2606.0,1303.0,4.0,1.0,média
116380,PR,Sim,5050.0,1683.0,5.0,1.0,média
116381,PR,Nao,1020.0,340.0,2.0,1.0,baixa
116383,PR,Sim,3900.0,1950.0,5.0,2.0,média
116385,PR,Sim,9300.0,4650.0,7.0,1.0,alta
116387,PR,Nao,3000.0,1500.0,5.0,1.0,média
116388,PR,Sim,2500.0,833.0,4.0,1.0,média baixa
116389,PR,Sim,2780.0,695.0,3.0,1.0,média baixa
116390,PR,Sim,920.0,920.0,4.0,3.0,média baixa
116391,PR,Sim,1400.0,466.0,3.0,1.0,média baixa
116392,PR,Nao,724.0,362.0,2.0,2.0,baixa
116393,PR,Nao,724.0,362.0,2.0,2.0,baixa
116394,PR,Sim,724.0,724.0,3.0,2.0,média baixa
116395,PR,Nao,780.0,195.0,2.0,2.0,baixa
116396,PR,Sim,2500.0,833.0,4.0,4.0,média baixa
116397,PR,Sim,2897.0,724.0,3.0,1.0,média baixa
116398,PR,Sim,800.0,266.0,2.0,2.0,baixa
116399,PR,Nao,1300.0,1300.0,4.0,1.0,média
116400,PR,Sim,6300.0,2100.0,5.0,2.0,média
116401,PR,Nao,1900.0,475.0,3.0,1.0,média baixa
116402,PR,Nao,3064.0,766.0,4.0,1.0,média baixa
116404,PR,Sim,0.0,0.0,0.0,2.0,baixa
116405,PR,Nao,724.0,241.0,2.0,1.0,baixa
116406,PR,Sim,3500.0,1166.0,4.0,1.0,média
116407,PR,Nao,4440.0,634.0,3.0,3.0,média baixa
116409,PR,Nao,5800.0,1933.0,5.0,3.0,média
116410,PR,Sim,4300.0,1075.0,4.0,3.0,média
116414,PR,Sim,1724.0,344.0,2.0,1.0,baixa
116415,PR,Nao,724.0,724.0,3.0,1.0,média baixa
116416,PR,Sim,1200.0,400.0,3.0,1.0,baixa
116417,PR,Sim,5724.0,1908.0,5.0,1.0,média
116418,PR,Nao,948.0,189.0,2.0,2.0,baixa
116419,PR,Sim,4900.0,1633.0,5.0,2.0,média
116420,PR,Sim,2780.0,695.0,3.0,3.0,média baixa
116421,PR,Nao,2524.0,841.0,4.0,2.0,média baixa
116422,PR,Sim,8840.0,4420.0,7.0,3.0,alta
116423,PR,Sim,2000.0,666.0,3.0,3.0,média baixa
116424,PR,Sim,1700.0,850.0,4.0,1.0,média baixa
116425,PR,Nao,1400.0,700.0,3.0,1.0,média baixa
116427,PR,Sim,2114.0,704.0,3.0,2.0,média baixa
116428,PR,Sim,1500.0,375.0,3.0,2.0,baixa
116429,PR,Nao,2000.0,500.0,3.0,1.0,média baixa
116430,PR,Sim,3400.0,1133.0,4.0,1.0,média
116431,PR,Sim,2297.0,459.0,3.0,2.0,média baixa
116432,PR,Sim,5600.0,1866.0,5.0,2.0,média
116434,PR,Sim,4000.0,1333.0,4.0,2.0,média
116435,PR,Sim,2000.0,1000.0,4.0,2.0,média baixa
116437,PR,Sim,5500.0,1375.0,4.0,1.0,média
116438,PR,Sim,1800.0,900.0,4.0,1.0,média baixa
116439,PR,Sim,5200.0,1300.0,4.0,2.0,média
116440,PR,Sim,9048.0,2262.0,6.0,1.0,média
116441,PR,Nao,724.0,144.0,1.0,1.0,baixa
116442,PR,Nao,724.0,362.0,2.0,1.0,baixa
116443,PR,Nao,1000.0,250.0,2.0,2.0,baixa
116445,PR,Sim,1700.0,425.0,3.0,1.0,baixa
116447,PR,Sim,3600.0,1200.0,4.0,3.0,média
116448,PR,Sim,3100.0,775.0,4.0,2.0,média baixa
116450,PR,Sim,1100.0,366.0,3.0,2.0,baixa
116451,PR,Nao,1000.0,1000.0,4.0,1.0,média baixa
116452,PR,Sim,3000.0,750.0,4.0,2.0,média baixa
116453,PR,Sim,3848.0,1282.0,4.0,2.0,média
116454,PR,Sim,2060.0,686.0,3.0,1.0,média baixa
116455,PR,Sim,4200.0,840.0,4.0,1.0,média baixa
116456,PR,Nao,3748.0,1249.0,4.0,1.0,média
116460,PR,Sim,1066.0,213.0,2.0,1.0,baixa
116461,PR,Sim,5100.0,1020.0,4.0,2.0,média
116462,PR,Sim,1445.0,289.0,2.0,1.0,baixa
116463,PR,Nao,2170.0,723.0,3.0,1.0,média baixa
116464,PR,Sim,1612.0,537.0,3.0,1.0,média baixa
116465,PR,Nao,1924.0,1924.0,5.0,1.0,média
116466,PR,Sim,2400.0,400.0,3.0,3.0,baixa
116467,PR,Nao,1500.0,750.0,4.0,1.0,média baixa
116468,PR,Sim,2000.0,500.0,3.0,1.0,média baixa
116470,PR,Nao,1800.0,1800.0,5.0,1.0,média
116471,PR,Sim,1450.0,362.0,2.0,1.0,baixa
116473,PR,Sim,4024.0,2012.0,5.0,2.0,média
116476,PR,Nao,1924.0,641.0,3.0,1.0,média baixa
116477,PR,Nao,1815.0,907.0,4.0,1.0,média baixa
116479,PR,Sim,4498.0,1499.0,5.0,2.0,média
116480,PR,Nao,2172.0,1086.0,4.0,2.0,média
116481,PR,Nao,1448.0,724.0,3.0,1.0,média baixa
116482,PR,Nao,1350.0,337.0,2.0,1.0,baixa
116484,PR,Nao,1100.0,1100.0,4.0,1.0,média
116485,PR,Nao,2672.0,668.0,3.0,2.0,média baixa
116486,PR,Sim,9050.0,2262.0,6.0,3.0,média
116487,PR,Sim,3190.0,797.0,4.0,1.0,média baixa
116488,PR,Sim,7300.0,1460.0,5.0,2.0,média
116489,PR,Nao,2240.0,746.0,4.0,2.0,média baixa
116490,PR,Sim,2207.0,367.0,3.0,1.0,baixa
116491,PR,Sim,4200.0,1050.0,4.0,2.0,média
116492,PR,Nao,840.0,420.0,3.0,1.0,baixa
116494,PR,Nao,1000.0,1000.0,4.0,1.0,média baixa
116495,PR,Sim,970.0,485.0,3.0,1.0,média baixa
116496,PR,Nao,1000.0,333.0,2.0,1.0,baixa
116497,PR,Sim,724.0,181.0,1.0,1.0,baixa
116498,PR,Nao,2324.0,774.0,4.0,1.0,média baixa
116499,PR,Sim,850.0,283.0,2.0,1.0,baixa
116500,PR,Nao,3080.0,1026.0,4.0,1.0,média
116501,PR,Nao,1448.0,724.0,3.0,1.0,média baixa
116502,PR,Sim,2200.0,733.0,4.0,1.0,média baixa
116503,PR,Nao,3800.0,1900.0,5.0,1.0,média
116504,PR,Nao,2848.0,712.0,3.0,2.0,média baixa
116505,PR,Sim,1035.0,345.0,2.0,1.0,baixa
116506,PR,Nao,2308.0,577.0,3.0,1.0,média baixa
116507,PR,Nao,1587.0,396.0,3.0,1.0,baixa
116508,PR,Sim,900.0,225.0,2.0,1.0,baixa
116509,PR,Nao,1448.0,1448.0,4.0,1.0,média
116510,PR,Nao,1448.0,724.0,3.0,1.0,média baixa
116511,PR,Nao,3625.0,3625.0,7.0,2.0,alta
116512,PR,Sim,1200.0,400.0,3.0,1.0,baixa
116514,PR,Sim,1818.0,454.0,3.0,2.0,média baixa
116515,PR,Sim,5700.0,2850.0,6.0,2.0,alta
116516,PR,Sim,4100.0,1366.0,4.0,2.0,média
116517,PR,Nao,2570.0,1285.0,4.0,1.0,média
116519,PR,Sim,5548.0,924.0,4.0,2.0,média baixa
116522,PR,Nao,1470.0,367.0,3.0,3.0,baixa
116523,PR,Sim,2424.0,808.0,4.0,1.0,média baixa
116524,PR,Sim,2800.0,560.0,3.0,1.0,média baixa
116526,PR,Nao,750.0,250.0,2.0,1.0,baixa
116527,PR,Nao,2224.0,1112.0,4.0,2.0,média
116528,PR,Nao,5270.0,1054.0,4.0,2.0,média
116530,PR,Nao,760.0,760.0,4.0,1.0,média baixa
116531,PR,Nao,2246.0,748.0,4.0,1.0,média baixa
116532,PR,Sim,2200.0,440.0,3.0,1.0,baixa
116534,PR,Sim,3514.0,702.0,3.0,1.0,média baixa
116535,PR,Nao,1500.0,375.0,3.0,1.0,baixa
116536,PR,Nao,8000.0,4000.0,7.0,2.0,alta
116537,PR,Sim,2000.0,1000.0,4.0,1.0,média baixa
116538,PR,Nao,2024.0,506.0,3.0,1.0,média baixa
116539,PR,Sim,9525.0,2381.0,6.0,1.0,média
116540,PR,Nao,4339.0,1084.0,4.0,2.0,média
116542,PR,Nao,4948.0,2474.0,6.0,1.0,média
116543,PR,Sim,874.0,291.0,2.0,1.0,baixa
116544,PR,Nao,1598.0,799.0,4.0,1.0,média baixa
116545,PR,Nao,5175.0,1725.0,5.0,2.0,média
116548,PR,Sim,3040.0,1013.0,4.0,2.0,média baixa
116549,PR,Sim,25000.0,12500.0,7.0,4.0,alta
116550,PR,Sim,5970.0,852.0,4.0,4.0,média baixa
116551,PR,Sim,8600.0,2866.0,6.0,1.0,alta
116552,PR,Sim,2800.0,933.0,4.0,2.0,média baixa
116553,PR,Nao,724.0,724.0,3.0,1.0,média baixa
116554,PR,Sim,3448.0,1724.0,5.0,1.0,média
116555,PR,Nao,1100.0,275.0,2.0,2.0,baixa
116556,PR,Sim,8000.0,4000.0,7.0,2.0,alta
116557,PR,Sim,4084.0,1361.0,4.0,1.0,média
116559,PR,Sim,3150.0,1575.0,5.0,2.0,média
116560,PR,Sim,5000.0,1250.0,4.0,3.0,média
116561,PR,Sim,5800.0,1933.0,5.0,2.0,média
116562,PR,Sim,2920.0,2920.0,6.0,1.0,alta
116563,PR,Sim,4700.0,2350.0,6.0,1.0,média
116564,PR,Nao,1100.0,1100.0,4.0,1.0,média
116566,PR,Nao,800.0,800.0,4.0,1.0,média baixa
116567,PR,Nao,988.0,988.0,4.0,1.0,média baixa
116568,PR,Nao,1200.0,1200.0,4.0,1.0,média
116569,PR,Nao,1364.0,341.0,2.0,1.0,baixa
116570,PR,Sim,1500.0,300.0,2.0,3.0,baixa
116572,PR,Sim,1870.0,1870.0,5.0,2.0,média
116573,PR,Sim,2240.0,746.0,4.0,2.0,média baixa
116574,PR,Sim,2824.0,1412.0,4.0,1.0,média
116575,PR,Sim,4300.0,860.0,4.0,4.0,média baixa
116576,PR,Nao,800.0,266.0,2.0,2.0,baixa
116577,PR,Sim,7200.0,1440.0,4.0,4.0,média
116578,PR,Sim,1184.0,296.0,2.0,2.0,baixa
116579,PR,Sim,2780.0,926.0,4.0,2.0,média baixa
116580,PR,Sim,2600.0,650.0,3.0,2.0,média baixa
116581,PR,Sim,6000.0,1200.0,4.0,2.0,média
116583,PR,Sim,2385.0,1192.0,4.0,1.0,média
116584,PR,Nao,4500.0,1500.0,5.0,2.0,média
116585,PR,Sim,5700.0,1900.0,5.0,2.0,média
116586,PR,Nao,3026.0,1008.0,4.0,2.0,média baixa
116589,PR,Sim,6349.0,2116.0,5.0,1.0,média
116590,PR,Sim,8000.0,4000.0,7.0,3.0,alta
116591,PR,Sim,3500.0,875.0,4.0,2.0,média baixa
116592,PR,Sim,3600.0,900.0,4.0,1.0,média baixa
116593,PR,Nao,2600.0,1300.0,4.0,2.0,média
116594,PR,Sim,3000.0,1000.0,4.0,1.0,média baixa
116595,PR,Sim,5200.0,1733.0,5.0,2.0,média
116596,PR,Sim,1100.0,550.0,3.0,1.0,média baixa
116598,PR,Sim,6424.0,1284.0,4.0,2.0,média
116600,PR,Nao,790.0,395.0,3.0,2.0,baixa
116601,PR,Sim,3370.0,674.0,3.0,2.0,média baixa
116603,PR,Sim,3000.0,750.0,4.0,2.0,média baixa
116604,PR,Nao,3680.0,920.0,4.0,1.0,média baixa
116605,PR,Nao,1800.0,450.0,3.0,2.0,média baixa
116606,PR,Sim,2250.0,1125.0,4.0,1.0,média
116607,PR,Nao,4120.0,1373.0,4.0,2.0,média
116608,PR,Sim,3050.0,1016.0,4.0,1.0,média baixa
116609,PR,Sim,650.0,162.0,1.0,3.0,baixa
116610,PR,Sim,30000.0,10000.0,7.0,2.0,alta
116611,PR,Sim,1600.0,533.0,3.0,2.0,média baixa
116612,PR,Nao,980.0,326.0,2.0,1.0,baixa
116613,PR,Sim,4400.0,2200.0,6.0,2.0,média
116614,PR,Nao,2300.0,575.0,3.0,2.0,média baixa
116615,PR,Sim,32000.0,8000.0,7.0,2.0,alta
116619,PR,Sim,14000.0,4666.0,7.0,4.0,alta
116620,PR,Sim,28000.0,7000.0,7.0,5.0,alta
116621,PR,Sim,20500.0,6833.0,7.0,3.0,alta
116622,PR,Sim,25000.0,5000.0,7.0,6.0,alta
116624,PR,Sim,20000.0,4000.0,7.0,1.0,alta
116625,PR,Sim,28000.0,7000.0,7.0,3.0,alta
116626,PR,Sim,10000.0,3333.0,6.0,2.0,alta
116628,PR,Sim,16000.0,3200.0,6.0,8.0,alta
116631,PR,Sim,16000.0,4000.0,7.0,4.0,alta
116633,PR,Sim,21200.0,7066.0,7.0,4.0,alta
116634,PR,Nao,1050.0,525.0,3.0,2.0,média baixa
116635,PR,Sim,740.0,740.0,4.0,1.0,média baixa
116636,PR,Nao,1120.0,373.0,3.0,1.0,baixa
116637,PR,Nao,2790.0,1395.0,4.0,3.0,média
116638,PR,Sim,2000.0,666.0,3.0,2.0,média baixa
116640,PR,Nao,6800.0,3400.0,6.0,1.0,alta
116641,PR,Sim,2300.0,766.0,4.0,2.0,média baixa
116642,PR,Sim,4700.0,587.0,3.0,2.0,média baixa
116644,PR,Sim,4750.0,2375.0,6.0,3.0,média
116645,PR,Sim,4800.0,1200.0,4.0,2.0,média
116647,PR,Sim,6024.0,1506.0,5.0,1.0,média
116648,PR,Sim,2600.0,650.0,3.0,2.0,média baixa
116649,PR,Sim,4800.0,1600.0,5.0,3.0,média
116650,PR,Sim,2700.0,1350.0,4.0,1.0,média
116651,PR,Nao,3000.0,3000.0,6.0,1.0,alta
116652,PR,Nao,2698.0,899.0,4.0,1.0,média baixa
116653,PR,Sim,9000.0,3000.0,6.0,5.0,alta
116654,PR,Nao,2000.0,1000.0,4.0,1.0,média baixa
116655,PR,Sim,2070.0,2070.0,5.0,1.0,média
116656,PR,Sim,3400.0,1700.0,5.0,3.0,média
116657,PR,Nao,1900.0,475.0,3.0,2.0,média baixa
116658,PR,Sim,6000.0,2000.0,5.0,1.0,média
116659,PR,Sim,2500.0,625.0,3.0,1.0,média baixa
116660,PR,Sim,2100.0,700.0,3.0,4.0,média baixa
116661,PR,Sim,1100.0,550.0,3.0,1.0,média baixa
116662,PR,Nao,2500.0,1250.0,4.0,1.0,média
116664,PR,Sim,1646.0,1646.0,5.0,1.0,média
116666,PR,Sim,4000.0,2000.0,5.0,2.0,média
116667,PR,Sim,3250.0,812.0,4.0,2.0,média baixa
116668,PR,Sim,2112.0,704.0,3.0,4.0,média baixa
116670,PR,Sim,3500.0,3500.0,6.0,2.0,alta
116671,PR,Nao,4409.0,734.0,4.0,2.0,média baixa
116672,PR,Sim,4400.0,1466.0,5.0,2.0,média
116673,PR,Sim,5800.0,2900.0,6.0,2.0,alta
116674,PR,Nao,3500.0,3500.0,6.0,3.0,alta
116675,PR,Sim,2400.0,800.0,4.0,1.0,média baixa
116676,PR,Nao,2520.0,1260.0,4.0,2.0,média
116678,PR,Nao,3200.0,1066.0,4.0,2.0,média
116679,PR,Nao,1200.0,600.0,3.0,2.0,média baixa
116681,PR,Sim,1400.0,700.0,3.0,2.0,média baixa
116682,PR,Sim,2172.0,543.0,3.0,3.0,média baixa
116683,PR,Sim,725.0,362.0,2.0,1.0,baixa
116684,PR,Nao,1530.0,306.0,2.0,3.0,baixa
116685,PR,Sim,7500.0,3750.0,7.0,1.0,alta
116686,PR,Sim,2200.0,550.0,3.0,3.0,média baixa
116687,PR,Nao,2520.0,504.0,3.0,2.0,média baixa
116692,PR,Sim,1300.0,433.0,3.0,1.0,baixa
116695,PR,Nao,2600.0,866.0,4.0,2.0,média baixa
116696,PR,Nao,720.0,360.0,2.0,1.0,baixa
116697,PR,Nao,1800.0,1800.0,5.0,1.0,média
116699,PR,Sim,3840.0,960.0,4.0,2.0,média baixa
116702,PR,Nao,515.0,171.0,1.0,1.0,baixa
116703,PR,Nao,4124.0,687.0,3.0,1.0,média baixa
116704,PR,Nao,4500.0,1125.0,4.0,2.0,média
116705,PR,Sim,3635.0,908.0,4.0,1.0,média baixa
116708,PR,Sim,4325.0,1441.0,4.0,2.0,média
116710,PR,Nao,2000.0,1000.0,4.0,1.0,média baixa
116711,PR,Sim,4000.0,800.0,4.0,4.0,média baixa
116712,PR,Nao,1448.0,724.0,3.0,2.0,média baixa
116713,PR,Sim,1600.0,400.0,3.0,1.0,baixa
116714,PR,Nao,2510.0,836.0,4.0,1.0,média baixa
116715,PR,Sim,10400.0,3466.0,6.0,5.0,alta
116716,PR,Sim,1600.0,533.0,3.0,1.0,média baixa
116718,PR,Sim,2505.0,626.0,3.0,2.0,média baixa
116719,PR,Nao,2400.0,1200.0,4.0,1.0,média
116721,PR,Sim,400.0,100.0,1.0,3.0,baixa
116722,PR,Sim,3530.0,1176.0,4.0,3.0,média
116723,PR,Sim,5000.0,2500.0,6.0,2.0,alta
116724,PR,Sim,2515.0,1257.0,4.0,1.0,média
116725,PR,Sim,1453.0,1453.0,5.0,1.0,média
116726,PR,Sim,3400.0,1133.0,4.0,2.0,média
116727,PR,Sim,5250.0,2625.0,6.0,1.0,alta
116728,PR,Sim,2024.0,674.0,3.0,1.0,média baixa
116729,PR,Nao,1724.0,862.0,4.0,1.0,média baixa
116730,PR,Nao,2974.0,1487.0,5.0,2.0,média
116731,PR,Nao,4400.0,2200.0,6.0,3.0,média
116732,PR,Nao,1800.0,1800.0,5.0,1.0,média
116733,PR,Sim,3302.0,1651.0,5.0,2.0,média
116734,PR,Nao,2600.0,866.0,4.0,1.0,média baixa
116735,PR,Sim,7550.0,1510.0,5.0,1.0,média
116736,PR,Sim,12200.0,6100.0,7.0,4.0,alta
116737,PR,Sim,2442.0,488.0,3.0,2.0,média baixa
116738,PR,Sim,1664.0,1664.0,5.0,2.0,média
116739,PR,Nao,1448.0,362.0,2.0,2.0,baixa
116740,PR,Nao,2406.0,802.0,4.0,1.0,média baixa
116741,PR,Nao,4030.0,1007.0,4.0,1.0,média baixa
116742,PR,Sim,2824.0,706.0,3.0,1.0,média baixa
116743,PR,Nao,155.0,51.0,1.0,1.0,baixa
116744,PR,Nao,1924.0,384.0,3.0,2.0,baixa
116745,PR,Nao,2224.0,1112.0,4.0,1.0,média
116746,PR,Nao,1895.0,379.0,3.0,1.0,baixa
116747,PR,Sim,1000.0,1000.0,4.0,1.0,média baixa
116748,PR,Nao,835.0,278.0,2.0,1.0,baixa
116749,PR,Nao,1116.0,1116.0,4.0,1.0,média
116750,PR,Nao,1948.0,649.0,3.0,1.0,média baixa
116751,PR,Nao,1458.0,729.0,4.0,3.0,média baixa
116752,PR,Sim,7000.0,3500.0,6.0,2.0,alta
116754,PR,Nao,1250.0,1250.0,4.0,1.0,média
116755,PR,Nao,724.0,724.0,3.0,2.0,média baixa
116756,PR,Sim,794.0,397.0,3.0,1.0,baixa
116757,PR,Nao,2800.0,1400.0,4.0,1.0,média
116758,PR,Nao,1436.0,478.0,3.0,1.0,média baixa
116759,PR,Sim,5000.0,1250.0,4.0,1.0,média
116760,PR,Nao,724.0,724.0,3.0,1.0,média baixa
116761,PR,Nao,2024.0,674.0,3.0,1.0,média baixa
116763,PR,Nao,4948.0,1237.0,4.0,1.0,média
116764,PR,Nao,1448.0,724.0,3.0,1.0,média baixa
116766,PR,Nao,1200.0,400.0,3.0,1.0,baixa
116767,PR,Nao,2896.0,965.0,4.0,2.0,média baixa
116769,PR,Nao,1300.0,1300.0,4.0,1.0,média
116770,PR,Sim,1246.0,311.0,2.0,3.0,baixa
116771,PR,Nao,1362.0,340.0,2.0,1.0,baixa
116772,PR,Nao,700.0,700.0,3.0,1.0,média baixa
116774,PR,Sim,2000.0,666.0,3.0,1.0,média baixa
116775,PR,Sim,5000.0,1000.0,4.0,2.0,média baixa
116776,PR,Nao,3618.0,723.0,3.0,1.0,média baixa
116777,PR,Nao,2224.0,741.0,4.0,1.0,média baixa
116778,PR,Nao,493.0,493.0,3.0,1.0,média baixa
116779,PR,Nao,277.0,277.0,2.0,1.0,baixa
116780,PR,Nao,724.0,724.0,3.0,1.0,média baixa
116781,PR,Nao,2260.0,565.0,3.0,1.0,média baixa
116782,PR,Nao,1500.0,500.0,3.0,2.0,média baixa
116783,PR,Nao,477.0,477.0,3.0,1.0,média baixa
116784,PR,Nao,1448.0,724.0,3.0,1.0,média baixa
116785,PR,Nao,1448.0,1448.0,4.0,1.0,média
116786,PR,Nao,1654.0,827.0,4.0,1.0,média baixa
116787,PR,Nao,1448.0,724.0,3.0,1.0,média baixa
116788,PR,Nao,2648.0,1324.0,4.0,1.0,média
116789,PR,Sim,2129.0,709.0,3.0,1.0,média baixa
116790,PR,Nao,1573.0,314.0,2.0,1.0,baixa
116791,PR,Nao,689.0,137.0,1.0,1.0,baixa
116792,PR,Nao,2348.0,1174.0,4.0,1.0,média
116797,PR,Nao,1448.0,362.0,2.0,1.0,baixa
116798,PR,Nao,1448.0,1448.0,4.0,1.0,média
116801,PR,Nao,3000.0,1500.0,5.0,1.0,média
116802,PR,Nao,507.0,126.0,1.0,1.0,baixa
116803,PR,Nao,8474.0,4237.0,7.0,1.0,alta
116806,PR,Sim,2600.0,1300.0,4.0,2.0,média
116807,PR,Nao,4800.0,4800.0,7.0,2.0,alta
116809,PR,Sim,9300.0,3100.0,6.0,3.0,alta
116810,PR,Sim,4000.0,1333.0,4.0,3.0,média
116817,PR,Sim,2900.0,966.0,4.0,3.0,média baixa
116819,PR,Nao,2086.0,2086.0,5.0,1.0,média
116821,PR,Sim,13500.0,4500.0,7.0,1.0,alta
116822,PR,Sim,1000.0,1000.0,4.0,1.0,média baixa
116823,PR,Sim,11000.0,5500.0,7.0,2.0,alta
116825,PR,Sim,2138.0,534.0,3.0,2.0,média baixa
116826,PR,Nao,1448.0,724.0,3.0,2.0,média baixa
116827,PR,Nao,4024.0,1006.0,4.0,2.0,média baixa
116828,PR,Sim,1140.0,285.0,2.0,2.0,baixa
116829,PR,Sim,8019.0,1603.0,5.0,4.0,média
116830,PR,Sim,1624.0,812.0,4.0,2.0,média baixa
116831,PR,Nao,1150.0,575.0,3.0,2.0,média baixa
116832,PR,Sim,1524.0,508.0,3.0,2.0,média baixa
116833,PR,Sim,1200.0,1200.0,4.0,1.0,média
116834,PR,Sim,1448.0,1448.0,4.0,3.0,média
116835,PR,Nao,6924.0,3462.0,6.0,2.0,alta
116836,PR,Sim,11100.0,2775.0,6.0,3.0,alta
116837,PR,Sim,6724.0,1344.0,4.0,4.0,média
116838,PR,Nao,5400.0,1800.0,5.0,2.0,média
116839,PR,Sim,1850.0,925.0,4.0,1.0,média baixa
116841,PR,Nao,1530.0,765.0,4.0,2.0,média baixa
116842,PR,Sim,2994.0,998.0,4.0,2.0,média baixa
116843,PR,Sim,4600.0,920.0,4.0,2.0,média baixa
116844,PR,Sim,5000.0,1666.0,5.0,3.0,média
116845,PR,Nao,800.0,400.0,3.0,1.0,baixa
116848,PR,Nao,1524.0,762.0,4.0,2.0,média baixa
116849,PR,Sim,2724.0,1362.0,4.0,2.0,média
116851,PR,Nao,724.0,362.0,2.0,1.0,baixa
116852,PR,Sim,2850.0,712.0,3.0,1.0,média baixa
116853,PR,Nao,724.0,144.0,1.0,1.0,baixa
116854,PR,Nao,2172.0,724.0,3.0,1.0,média baixa
116855,PR,Nao,1300.0,1300.0,4.0,1.0,média
116856,PR,Nao,1559.0,779.0,4.0,1.0,média baixa
116857,PR,Sim,2400.0,800.0,4.0,2.0,média baixa
116858,PR,Nao,2100.0,525.0,3.0,3.0,média baixa
116859,PR,Nao,1744.0,581.0,3.0,2.0,média baixa
116860,PR,Sim,7424.0,1484.0,5.0,5.0,média
116861,PR,Sim,3000.0,750.0,4.0,1.0,média baixa
116863,PR,Nao,1600.0,800.0,4.0,1.0,média baixa
116864,PR,Nao,1600.0,800.0,4.0,1.0,média baixa
116866,PR,Sim,8000.0,2000.0,5.0,4.0,média
116867,PR,Sim,1750.0,875.0,4.0,1.0,média baixa
116868,PR,Sim,2300.0,2300.0,6.0,2.0,média
116869,PR,Sim,5500.0,1833.0,5.0,3.0,média
116870,PR,Sim,5464.0,910.0,4.0,3.0,média baixa
116871,PR,Sim,2030.0,338.0,2.0,1.0,baixa
116872,PR,Nao,1448.0,482.0,3.0,2.0,média baixa
116873,PR,Sim,3700.0,925.0,4.0,2.0,média baixa
116874,PR,Sim,1600.0,800.0,4.0,1.0,média baixa
116876,PR,Sim,6200.0,3100.0,6.0,1.0,alta
116877,PR,Nao,1050.0,350.0,2.0,1.0,baixa
116878,PR,Nao,1950.0,487.0,3.0,1.0,média baixa
116879,PR,Sim,7000.0,2333.0,6.0,2.0,média
116880,PR,Sim,799.0,159.0,1.0,1.0,baixa
116881,PR,Sim,2400.0,600.0,3.0,2.0,média baixa
116882,PR,Nao,1200.0,600.0,3.0,2.0,média baixa
116883,PR,Sim,6124.0,1531.0,5.0,2.0,média
116884,PR,Nao,4200.0,1400.0,4.0,2.0,média
116886,PR,Sim,924.0,132.0,1.0,1.0,baixa
116887,PR,Sim,2000.0,500.0,3.0,4.0,média baixa
116888,PR,Sim,4200.0,1400.0,4.0,2.0,média
116889,PR,Nao,2024.0,1012.0,4.0,2.0,média baixa
116890,PR,Nao,1628.0,814.0,4.0,1.0,média baixa
116891,PR,Nao,2350.0,783.0,4.0,3.0,média baixa
116892,PR,Sim,3500.0,1166.0,4.0,1.0,média
116893,PR,Sim,2424.0,606.0,3.0,2.0,média baixa
116896,PR,Nao,3425.0,685.0,3.0,1.0,média baixa
116897,PR,Sim,2325.0,581.0,3.0,1.0,média baixa
116898,PR,Nao,1000.0,1000.0,4.0,1.0,média baixa
116899,PR,Nao,1100.0,550.0,3.0,1.0,média baixa
116900,PR,Nao,5500.0,1833.0,5.0,2.0,média
116901,PR,Sim,1000.0,250.0,2.0,1.0,baixa
116902,PR,Sim,2500.0,833.0,4.0,1.0,média baixa
116904,PR,Nao,1850.0,308.0,2.0,1.0,baixa
116905,PR,Nao,1250.0,625.0,3.0,3.0,média baixa
116907,PR,Sim,2500.0,833.0,4.0,1.0,média baixa
116908,PR,Nao,808.0,808.0,4.0,2.0,média baixa
116909,PR,Nao,1500.0,1500.0,5.0,2.0,média
116910,PR,Sim,3224.0,806.0,4.0,2.0,média baixa
116911,PR,Sim,4448.0,889.0,4.0,3.0,média baixa
116912,PR,Nao,2172.0,724.0,3.0,2.0,média baixa
116913,PR,Nao,1024.0,1024.0,4.0,1.0,média
116914,PR,Sim,8000.0,1333.0,4.0,3.0,média
